Timestamp,Batch_ID,Product_Code,Machine_ID,Shift,Material_Type,Target_Tube_OD_mm,Target_Tube_ID_mm,Target_Wall_Thickness_mm,OD_Tolerance_mm,ID_Tolerance_mm,Wall_Tolerance_mm,Braid_Layers_Planned,Braid_Type_Planned,Cover_Required,Final_Customer_OD_mm,Vacuum_bar,Screw_RPM,Zone1_Temp_C,Zone2_Temp_C,Zone3_Temp_C,Die_Temp_C,Melt_Pressure_bar,Puller_Speed_m_min,Line_Speed_m_min,Cooling_Water_Temp_C,Material_Moisture_pct,Actual_Tube_OD_mm,Actual_Tube_ID_mm,Actual_Wall_Thickness_mm,OD_Deviation_mm,ID_Deviation_mm,Wall_Deviation_mm,Adjustment_Count,Defect_Status,Defect_Type
2026-01-05 05:24:00,B102028,TP-115,EXT-02,B,Hytrel,12.0,10.5,0.75,0.15,0.15,0.12,3,SS Wire,No,13.597,-0.6274,60.08,166.8,187.19,198.65,202.84,170.41,10.647,10.611,23.67,0.1188,12.063,10.318,0.87,0.063,-0.182,0.12,2,Fail,Wall Thickness Variation
2026-01-05 05:27:00,B102029,TP-120,EXT-01,B,Hytrel,6.0,3.0,1.5,0.1,0.1,0.1,2,SS Wire,Yes,7.975,-0.5045,60.03,172.26,190.64,192.97,210.23,142.77,19.144,19.022,16.5,0.0672,6.031,2.973,1.518,0.031,-0.027,0.018,4,Pass,None
2026-01-05 05:30:00,B102030,TP-105,EXT-03,A,PA12,4.0,2.0,1.0,0.1,0.1,0.15,1,Aramid,Yes,6.108,-0.4644,53.1,184.47,193.99,199.99,210.03,142.17,14.852,15.241,,0.1104,4.128,2.092,1.028,0.128,0.092,0.028,4,Fail,OD Out of Tolerance
2026-01-05 05:33:00,B102031,TP-112,EXT-01,B,Hytrel,16.0,14.0,1.0,0.2,0.2,0.15,1,Aramid,Yes,18.614,-0.738,71.22,183.92,186.62,194.79,201.63,202.13,14.472,14.149,21.06,0.0414,16.008,13.879,1.044,0.008,-0.121,0.044,2,Pass,None
2026-01-05 05:36:00,B102032,TP-114,EXT-03,B,PA11,8.0,4.0,2.0,0.1,0.1,0.1,1,Polyester,Yes,9.928,-0.564,47.2,189.72,199.32,210.14,214.12,160.37,20.334,20.251,22.44,0.0837,7.861,4.052,1.887,-0.139,0.052,-0.113,2,Fail,Wall Thickness Variation
2026-01-05 05:39:00,B102033,TP-111,EXT-01,C,PA11,8.0,6.5,0.75,0.1,0.1,0.12,0,None,Yes,8.716,-0.594,49.17,188.91,205.79,209.11,215.59,141.39,14.999,15.001,21.49,0.0818,8.025,6.503,0.77,0.025,0.003,0.02,0,Pass,None
2026-01-05 05:42:00,B102034,TP-120,EXT-02,A,PA12,12.0,7.0,2.5,0.15,0.15,0.08,1,Aramid,Yes,13.944,-0.7133,55.18,187.75,194.36,209.76,201.5,200.26,15.298,15.273,21.51,0.2022,11.972,6.913,2.512,-0.028,-0.087,0.012,3,Fail,Moisture Related Defect
2026-01-05 05:45:00,B102035,TP-109,EXT-03,A,PU,4.0,2.0,1.0,0.1,0.1,0.15,0,None,Yes,4.708,-0.4799,54.22,161.36,186.24,187.0,177.18,127.29,17.482,17.93,22.74,0.0518,3.983,1.907,1.059,-0.017,-0.093,0.059,0,Pass,None
2026-01-05 05:48:00,B102036,TP-105,EXT-02,C,PVDF,4.0,2.0,1.0,0.1,0.1,0.12,0,None,No,4.0,-0.5397,42.76,206.9,215.99,224.54,219.54,170.04,19.689,19.876,20.62,0.0408,3.991,2.003,0.975,-0.009,0.003,-0.025,0,Pass,None
2026-01-05 05:51:00,B102037,TP-103,EXT-03,B,PA12,8.0,4.0,2.0,0.1,0.1,0.12,3,SS Wire,Yes,11.617,-0.6374,48.51,183.81,201.19,204.98,205.5,163.54,14.25,14.061,26.92,0.0495,8.007,4.076,1.984,0.007,0.076,-0.016,1,Pass,None
2026-01-05 05:54:00,B102038,TP-117,EXT-03,A,Hytrel,20.0,17.5,1.25,0.2,0.2,0.12,1,Polyester,No,20.703,-0.7139,64.39,187.75,186.04,195.32,203.47,236.02,10.763,10.68,19.59,0.0527,19.866,17.477,1.206,-0.134,-0.023,-0.044,2,Pass,None
2026-01-05 05:57:00,B102039,TP-114,EXT-03,A,PU,12.0,7.0,2.5,0.15,0.15,0.1,1,Aramid,No,12.781,-0.622,72.57,163.33,183.35,187.1,189.02,199.36,16.618,17.597,25.6,0.0842,12.11,6.958,2.556,0.11,-0.042,0.056,4,Pass,None
2026-01-05 06:00:00,B102040,TP-112,EXT-02,B,PA12,12.0,8.0,2.0,0.15,0.15,0.12,2,Aramid,Yes,14.469,-0.563,58.09,194.72,203.2,205.21,206.44,189.8,14.512,14.007,18.9,0.0397,11.896,8.019,1.939,-0.104,0.019,-0.061,0,Pass,None
2026-01-05 06:03:00,B102041,TP-109,EXT-03,B,PU,12.0,10.0,1.0,0.15,0.15,0.1,1,Aramid,Yes,13.904,-0.6107,61.45,162.44,176.7,184.38,190.28,199.19,11.668,11.011,21.34,0.0818,12.074,10.014,1.013,0.074,0.014,0.013,2,Pass,None
2026-01-05 06:06:00,B102042,TP-109,EXT-02,A,Hytrel,20.0,15.0,2.5,0.2,0.2,0.12,3,SS Wire,Yes,23.416,-0.7985,64.3,178.05,189.1,189.66,199.41,255.44,13.235,12.801,22.78,0.0711,19.937,15.074,2.421,-0.063,0.074,-0.079,2,Pass,None
2026-01-05 06:09:00,B102043,TP-119,EXT-03,B,PVDF,16.0,12.0,2.0,0.2,0.2,0.08,3,Aramid,No,17.838,-0.745,69.2,209.0,223.1,222.16,222.58,227.1,10.467,10.574,19.67,0.1056,16.098,11.958,2.064,0.098,-0.042,0.064,0,Pass,None
2026-01-05 06:12:00,B102044,TP-114,EXT-03,C,PVDF,4.0,2.0,1.0,0.1,0.1,0.08,1,Aramid,No,4.525,-0.5028,38.73,207.57,219.22,226.11,229.88,148.9,18.342,18.74,19.5,0.0925,3.892,1.976,0.932,-0.108,-0.024,-0.068,2,Fail,OD Out of Tolerance
2026-01-05 06:15:00,B102045,TP-120,EXT-01,C,PA12,10.0,5.0,2.5,0.15,0.15,0.15,1,SS Wire,Yes,11.906,-0.6083,51.1,187.32,194.32,205.75,211.33,160.94,16.549,16.508,21.3,0.1016,9.953,5.067,2.434,-0.047,0.067,-0.066,0,Pass,None
2026-01-05 06:18:00,B102046,TP-117,EXT-02,B,PA11,10.0,8.0,1.0,0.15,0.15,0.12,1,Polyester,Yes,11.944,-0.5337,52.34,195.45,203.28,204.06,221.4,179.93,15.716,15.518,24.24,0.0873,9.88,8.047,0.914,-0.12,0.047,-0.086,0,Pass,None
2026-01-05 06:21:00,B102047,TP-116,EXT-03,B,Hytrel,6.0,3.0,1.5,0.1,0.1,0.08,3,SS Wire,No,7.979,-0.5051,51.49,178.67,185.01,192.75,197.68,151.55,21.867,21.61,22.2,0.1184,5.854,2.887,1.48,-0.146,-0.113,-0.02,3,Fail,ID Out of Tolerance
2026-01-05 06:24:00,B102048,TP-112,EXT-01,B,PA12,20.0,16.0,2.0,0.2,0.2,0.08,0,None,Yes,20.882,-0.8478,66.03,186.31,198.6,201.28,214.78,229.77,12.321,11.714,26.74,0.0358,19.915,15.997,1.941,-0.085,-0.003,-0.059,2,Pass,None
2026-01-05 06:27:00,B102049,TP-105,EXT-03,A,PA11,6.0,1.0,2.5,0.1,0.1,0.12,2,Aramid,No,6.978,-0.5579,58.02,189.3,199.85,215.46,211.38,230.29,16.936,17.496,23.41,0.0364,6.076,0.976,2.544,0.076,-0.024,0.044,1,Pass,None
2026-01-05 06:30:00,B102050,TP-114,EXT-01,A,PVDF,16.0,13.0,1.5,0.2,0.2,0.08,2,Polyester,Yes,19.026,-0.7552,66.92,206.34,219.49,226.0,237.31,184.47,13.885,13.814,20.86,0.0694,16.083,13.112,1.488,0.083,0.112,-0.012,1,Pass,None
2026-01-05 06:33:00,B102051,TP-115,EXT-03,C,PA12,4.0,2.0,1.0,0.1,0.1,0.1,3,SS Wire,Yes,7.346,-0.5016,44.15,186.29,190.84,206.72,205.62,137.37,18.578,18.656,15.26,0.0727,3.954,1.965,1.004,-0.046,-0.035,0.004,1,Pass,None
2026-01-05 06:36:00,B102052,TP-111,EXT-03,A,PA11,12.0,10.0,1.0,0.15,0.15,0.1,2,SS Wire,Yes,15.063,-0.5574,63.79,191.21,198.51,209.73,215.57,179.92,14.68,14.978,18.12,0.0442,11.985,9.996,1.026,-0.015,-0.004,0.026,0,Pass,None
2026-01-05 06:39:00,B102053,TP-101,EXT-01,C,PU,16.0,12.0,2.0,0.2,0.2,0.08,1,Polyester,Yes,17.8,-0.792,62.43,167.3,174.83,182.49,189.15,215.53,13.239,13.724,21.34,0.0901,15.975,12.014,1.995,-0.025,0.014,-0.005,1,Pass,None
2026-01-05 06:42:00,B102054,TP-120,EXT-03,A,PA11,10.0,8.0,1.0,0.15,0.15,0.1,2,Polyester,Yes,11.885,-0.4974,53.05,186.36,202.36,208.22,218.96,153.75,14.719,14.64,18.09,0.0389,9.95,7.955,0.986,-0.05,-0.045,-0.014,1,Pass,None
2026-01-05 06:45:00,B102055,TP-117,EXT-01,C,PA11,4.0,2.0,1.0,0.1,0.1,0.1,0,None,No,4.0,-0.4623,52.08,187.89,196.95,211.97,218.42,143.05,18.583,18.264,21.52,0.062,3.96,1.889,1.029,-0.04,-0.111,0.029,1,Fail,ID Out of Tolerance
2026-01-05 06:48:00,B102056,TP-108,EXT-02,C,PVDF,4.0,2.0,1.0,0.1,0.1,0.08,0,None,Yes,4.972,-0.508,35.34,210.33,214.47,223.96,223.83,118.77,17.29,17.283,22.56,0.0694,3.867,1.926,0.975,-0.133,-0.074,-0.025,2,Fail,OD Out of Tolerance
2026-01-05 06:51:00,B102057,TP-110,EXT-03,C,PA11,12.0,9.0,1.5,0.15,0.15,0.12,2,SS Wire,Yes,14.614,-0.6454,62.47,183.0,206.11,212.01,211.66,194.1,11.187,11.141,21.27,0.0906,12.08,8.934,1.589,0.08,-0.066,0.089,0,Pass,None
2026-01-05 06:54:00,B102058,TP-103,EXT-01,C,PA12,20.0,18.5,0.75,0.2,0.2,0.1,1,Aramid,Yes,21.805,-0.7971,66.43,191.79,201.59,205.57,216.51,226.82,13.052,12.857,21.32,0.0558,19.894,18.334,0.801,-0.106,-0.166,0.051,1,Pass,None
2026-01-05 06:57:00,B102059,TP-119,EXT-01,A,PA12,12.0,9.5,1.25,0.15,0.15,0.08,3,SS Wire,Yes,14.685,-0.6644,55.23,184.76,187.87,206.18,208.4,181.6,13.582,13.14,26.89,0.121,12.036,9.389,1.302,0.036,-0.111,0.052,0,Pass,None
2026-01-05 07:00:00,B102060,TP-105,EXT-02,B,PVDF,4.0,2.5,0.75,0.1,0.1,0.08,1,SS Wire,Yes,5.372,-0.475,57.39,213.68,215.65,226.39,231.26,,18.454,18.591,22.16,0.1491,4.126,2.687,0.732,0.126,0.187,-0.018,2,Fail,ID Out of Tolerance
2026-01-05 07:03:00,B102061,TP-108,EXT-02,B,PA12,16.0,11.0,2.5,0.2,0.2,0.15,1,Polyester,Yes,17.553,-0.7703,61.74,191.9,203.1,202.9,203.72,251.51,11.431,11.895,21.66,0.1399,16.036,11.086,2.458,0.036,0.086,-0.042,1,Pass,None
2026-01-05 07:06:00,B102062,TP-109,EXT-01,B,Hytrel,10.0,7.5,1.25,0.15,0.15,0.08,1,Aramid,No,10.63,-0.6457,60.78,175.69,189.54,193.76,197.02,185.41,14.186,14.799,19.51,0.1579,10.14,7.545,1.294,0.14,0.045,0.044,3,Pass,None
2026-01-05 07:09:00,B102063,TP-106,EXT-02,A,PA12,4.0,2.0,1.0,0.1,0.1,0.15,0,None,No,4.0,-0.497,49.0,186.11,199.63,208.64,205.17,142.11,16.33,16.065,21.99,0.1131,4.008,2.097,0.968,0.008,0.097,-0.032,0,Pass,None
2026-01-05 07:12:00,B102064,TP-113,EXT-01,C,PA11,8.0,3.0,2.5,0.1,0.1,0.08,2,Aramid,Yes,9.966,-0.6707,55.11,198.37,205.26,217.31,216.7,186.64,18.107,18.722,20.8,0.0923,8.082,3.027,2.517,0.082,0.027,0.017,2,Pass,None
2026-01-05 07:15:00,B102065,TP-120,EXT-01,A,PVDF,6.0,4.5,0.75,0.1,0.1,0.08,0,None,Yes,7.657,-0.5715,49.15,212.09,214.16,228.67,230.95,147.72,19.441,19.056,26.5,0.05,6.076,4.677,0.693,0.076,0.177,-0.057,5,Fail,ID Out of Tolerance
2026-01-05 07:18:00,B102066,TP-118,EXT-01,C,Hytrel,20.0,16.0,2.0,0.2,0.2,0.12,2,Polyester,No,21.099,-0.8677,68.49,180.89,188.86,183.84,202.89,248.94,11.047,11.099,23.42,0.0543,19.979,16.034,1.997,-0.021,0.034,-0.003,2,Fail,Temperature Instability
2026-01-05 07:21:00,B102067,TP-111,EXT-01,C,PVDF,20.0,18.0,1.0,0.2,0.2,0.15,0,None,Yes,20.828,-0.6998,77.64,211.58,219.89,221.97,223.66,216.09,10.034,10.4,25.55,0.1073,20.061,18.055,1.023,0.061,0.055,0.023,3,Pass,None
2026-01-05 07:24:00,B102068,TP-103,EXT-03,A,PA12,4.0,2.5,0.75,0.1,0.1,0.08,1,Polyester,Yes,5.646,-0.46,52.25,182.65,198.43,205.46,210.19,175.79,15.152,15.346,22.52,0.0314,4.085,2.508,0.794,0.085,0.008,0.044,0,Pass,None
2026-01-05 07:27:00,B102069,TP-118,EXT-03,C,Hytrel,12.0,10.0,1.0,0.15,0.15,0.1,2,Aramid,Yes,14.397,-0.6042,56.3,177.82,186.43,190.61,198.08,186.38,16.032,16.526,25.11,0.127,11.898,9.967,0.942,-0.102,-0.033,-0.058,2,Pass,None
2026-01-05 07:30:00,B102070,TP-106,EXT-02,B,PU,4.0,1.0,1.5,0.1,0.1,0.15,1,Aramid,No,4.679,-0.504,42.37,163.92,177.81,180.42,178.22,195.87,16.982,16.624,19.5,0.0533,3.899,0.939,1.459,-0.101,-0.061,-0.041,3,Fail,OD Out of Tolerance
2026-01-05 07:33:00,B102071,TP-119,EXT-03,A,PA11,10.0,5.0,2.5,0.15,0.15,0.08,3,SS Wire,Yes,13.319,-0.6247,53.08,187.55,198.44,208.33,214.85,229.9,13.489,13.425,22.62,0.055,9.961,4.956,2.504,-0.039,-0.044,0.004,2,Pass,None
2026-01-05 07:36:00,B102072,TP-108,EXT-02,C,PA12,6.0,2.0,2.0,0.1,0.1,0.08,2,Polyester,No,7.338,-0.5051,55.31,187.66,200.46,206.38,213.17,152.93,17.353,17.282,19.83,0.0992,6.061,2.152,1.961,0.061,0.152,-0.039,1,Fail,ID Out of Tolerance
2026-01-05 07:39:00,B102073,TP-111,EXT-03,A,PU,16.0,14.0,1.0,0.2,0.2,0.1,1,Polyester,No,16.684,-0.6846,70.29,165.34,172.26,187.47,194.28,209.31,12.199,12.597,20.9,0.0794,16.035,14.047,0.997,0.035,0.047,-0.003,0,Pass,None
2026-01-05 07:42:00,B102074,TP-109,EXT-01,A,PA11,4.0,2.0,1.0,0.1,0.1,0.15,2,Aramid,No,5.316,-0.4132,50.37,191.34,199.73,208.53,212.86,145.58,15.468,15.387,22.1,0.058,4.092,2.007,1.03,0.092,0.007,0.03,3,Pass,None
2026-01-05 07:45:00,B102075,TP-110,EXT-01,C,Hytrel,20.0,18.0,1.0,0.2,0.2,0.15,2,Polyester,Yes,21.95,-0.7767,61.92,175.0,190.73,193.22,201.32,243.81,8.515,8.597,19.61,0.0465,19.956,17.991,0.982,-0.044,-0.009,-0.018,0,Pass,None
2026-01-05 07:48:00,B102076,TP-104,EXT-03,C,PVDF,6.0,2.0,2.0,0.1,0.1,0.12,3,SS Wire,Yes,9.175,-0.531,54.17,201.98,219.16,221.63,230.18,164.36,17.906,17.815,18.34,0.0356,6.047,2.123,1.975,0.047,0.123,-0.025,1,Fail,ID Out of Tolerance
2026-01-05 07:51:00,B102077,TP-112,EXT-01,A,PA12,6.0,3.0,1.5,0.1,0.1,0.12,0,None,Yes,6.901,-0.5088,56.92,193.79,196.06,207.03,204.96,177.72,16.12,16.246,24.46,0.0264,6.067,2.931,1.566,0.067,-0.069,0.066,1,Pass,None
2026-01-05 07:54:00,B102078,TP-109,EXT-03,A,PA11,20.0,18.5,0.75,0.2,0.2,0.08,2,SS Wire,No,21.231,-0.8082,70.87,192.62,196.15,211.76,209.41,192.34,11.918,11.656,17.8,0.1352,19.933,18.393,0.759,-0.067,-0.107,0.009,2,Pass,None
2026-01-05 07:57:00,B102079,TP-117,EXT-02,A,PA12,20.0,18.5,0.75,0.2,0.2,0.08,0,None,Yes,21.552,-0.7643,79.9,181.23,197.82,208.63,207.81,213.02,11.264,10.872,26.23,0.0635,20.074,18.524,0.776,0.074,0.024,0.026,3,Pass,None
2026-01-05 08:00:00,B102080,TP-110,EXT-02,A,PA11,4.0,2.5,0.75,0.1,0.1,0.15,0,None,Yes,5.797,-0.5611,41.0,192.73,200.48,210.52,212.06,132.56,20.086,19.911,19.96,0.0469,3.945,2.448,0.754,-0.055,-0.052,0.004,3,Pass,None
2026-01-05 08:03:00,B102081,TP-120,EXT-02,A,PA12,4.0,2.0,1.0,0.1,0.1,0.12,2,Polyester,Yes,6.027,-0.4928,51.02,193.09,199.92,199.76,208.35,127.0,16.702,16.381,23.42,0.0982,4.018,2.026,0.991,0.018,0.026,-0.009,1,Pass,None
2026-01-05 08:06:00,B102082,TP-106,EXT-03,B,Hytrel,16.0,13.0,1.5,0.2,0.2,0.08,2,Polyester,Yes,18.63,-0.7331,59.3,180.83,185.93,193.6,196.33,179.82,13.219,13.148,23.56,0.0493,15.89,13.17,1.364,-0.11,0.17,-0.136,1,Fail,Wall Thickness Variation
2026-01-05 08:09:00,B102083,TP-107,EXT-01,A,PA12,20.0,17.5,1.25,0.2,0.2,0.12,2,Polyester,No,21.692,-0.799,75.29,184.93,191.0,208.43,208.85,245.91,12.149,12.423,19.24,0.0497,20.014,17.375,1.317,0.014,-0.125,0.067,1,Pass,None
2026-01-05 08:12:00,B102084,TP-101,EXT-03,A,Hytrel,10.0,6.0,2.0,0.15,0.15,0.12,1,Polyester,Yes,12.564,-0.6483,59.06,175.02,182.47,188.06,193.73,164.07,14.373,13.905,23.15,0.1196,10.07,6.081,1.977,0.07,0.081,-0.023,2,Pass,None
2026-01-05 08:15:00,B102085,TP-115,EXT-03,A,PA12,6.0,4.0,1.0,0.1,0.1,0.12,0,None,Yes,7.411,-0.5,59.41,183.17,196.29,204.66,214.09,137.86,19.329,19.184,22.43,0.0977,6.144,4.014,1.061,0.144,0.014,0.061,2,Fail,OD Out of Tolerance
2026-01-05 08:18:00,B102086,TP-102,EXT-03,C,PA11,6.0,4.5,0.75,0.1,0.1,0.15,2,Polyester,Yes,8.694,-0.5541,52.9,189.03,203.44,211.14,205.72,160.59,14.301,15.06,23.58,0.076,6.137,4.577,0.792,0.137,0.077,0.042,2,Fail,OD Out of Tolerance
2026-01-05 08:21:00,B102087,TP-106,EXT-03,C,PA11,6.0,4.0,1.0,0.1,0.1,0.12,1,SS Wire,No,6.741,-0.4393,48.38,189.36,198.34,218.01,212.68,172.04,15.801,15.173,25.02,0.0545,5.947,4.076,0.93,-0.053,0.076,-0.07,3,Pass,None
2026-01-05 08:24:00,B102088,TP-119,EXT-03,C,PU,12.0,10.0,1.0,0.15,0.15,0.08,1,SS Wire,Yes,13.933,-0.6055,56.34,161.13,174.97,182.6,187.19,172.82,11.533,11.142,24.03,0.0778,11.892,9.982,0.98,-0.108,-0.018,-0.02,3,Pass,None
2026-01-05 08:27:00,B102089,TP-113,EXT-02,B,PA11,4.0,2.0,1.0,0.1,0.1,0.15,1,SS Wire,Yes,6.355,,46.35,190.22,206.17,209.51,212.46,120.34,16.875,16.981,19.83,0.0909,4.135,2.018,1.035,0.135,0.018,0.035,1,Fail,OD Out of Tolerance
2026-01-05 08:30:00,B102090,TP-112,EXT-02,B,PA11,12.0,8.0,2.0,0.15,0.15,0.08,1,SS Wire,Yes,13.333,-0.6369,56.25,193.38,207.44,216.75,209.62,180.36,14.322,13.76,21.66,0.0786,12.027,7.937,2.051,0.027,-0.063,0.051,2,Pass,None
2026-01-05 08:33:00,B102091,TP-117,EXT-02,B,PU,16.0,13.0,1.5,0.2,0.2,0.12,1,Polyester,Yes,17.767,-0.6757,71.14,165.34,179.11,182.65,181.96,231.06,14.297,14.251,19.94,0.1209,15.965,12.94,1.52,-0.035,-0.06,0.02,1,Pass,None
2026-01-05 08:36:00,B102092,TP-116,EXT-03,C,Hytrel,6.0,1.0,2.5,0.1,0.1,0.15,2,Polyester,Yes,8.155,-0.5589,56.78,177.87,186.86,199.3,198.96,189.08,17.02,17.606,20.56,0.0446,6.085,0.923,2.567,0.085,-0.077,0.067,2,Pass,None
2026-01-05 08:39:00,B102093,TP-118,EXT-02,C,PA12,20.0,17.5,1.25,0.2,0.2,0.08,2,Aramid,Yes,21.722,-0.829,62.52,193.49,195.51,206.57,207.18,236.06,9.928,9.709,23.22,0.0623,19.975,17.558,1.207,-0.025,0.058,-0.043,0,Pass,None
2026-01-05 08:42:00,B102094,TP-114,EXT-02,C,PVDF,20.0,18.0,1.0,0.2,0.2,0.15,0,None,No,20.0,-0.6743,70.19,214.34,220.16,224.12,229.54,231.45,8.211,7.898,23.51,0.0899,19.906,17.799,1.026,-0.094,-0.201,0.026,2,Fail,ID Out of Tolerance
2026-01-05 08:45:00,B102095,TP-109,EXT-01,B,PA11,8.0,6.0,1.0,0.1,0.1,0.15,1,Aramid,No,8.699,-0.5302,53.51,191.73,201.73,211.81,206.4,137.26,14.214,13.645,23.46,0.0541,8.009,5.985,1.013,0.009,-0.015,0.013,2,Pass,None
2026-01-05 08:48:00,B102096,TP-103,EXT-01,C,PA12,4.0,2.5,0.75,0.1,0.1,0.12,1,Polyester,Yes,5.934,-0.5344,43.69,190.52,201.68,204.41,214.87,144.37,18.758,18.45,22.72,0.1075,4.039,2.414,0.807,0.039,-0.086,0.057,0,Pass,None
2026-01-05 08:51:00,B102097,TP-108,EXT-01,C,Hytrel,8.0,3.0,2.5,0.1,0.1,0.1,3,SS Wire,Yes,10.498,-0.6021,55.39,176.33,191.89,204.03,197.68,193.14,17.987,17.902,23.1,0.1281,8.034,3.002,2.52,0.034,0.002,0.02,3,Fail,Temperature Instability
2026-01-05 08:54:00,B102098,TP-115,EXT-02,C,PA12,6.0,3.0,1.5,0.1,0.1,0.08,1,SS Wire,Yes,7.949,-0.5504,57.7,185.05,199.64,196.74,195.83,158.98,16.545,17.293,20.86,0.0719,6.055,2.992,1.539,0.055,-0.008,0.039,0,Pass,None
2026-01-05 08:57:00,B102099,TP-106,EXT-02,B,PA12,6.0,2.0,2.0,0.1,0.1,0.12,0,None,Yes,7.77,-0.5577,54.86,182.53,196.01,203.87,208.76,165.63,19.48,19.415,25.38,0.0832,6.026,2.139,1.941,0.026,0.139,-0.059,1,Fail,ID Out of Tolerance
2026-01-05 09:00:00,B102100,TP-114,EXT-03,B,PU,20.0,18.0,1.0,0.2,0.2,0.08,2,Aramid,No,21.643,-0.8287,76.74,167.35,176.32,183.99,186.11,208.43,9.29,9.241,23.67,0.0637,20.134,17.933,1.086,0.134,-0.067,0.086,1,Fail,Wall Thickness Variation
2026-01-05 09:03:00,B102101,TP-103,EXT-02,B,PA12,6.0,2.0,2.0,0.1,0.1,0.12,1,SS Wire,No,6.843,-0.5556,46.81,191.34,191.43,204.46,203.47,183.03,16.597,16.58,21.95,0.0614,6.03,2.054,1.971,0.03,0.054,-0.029,0,Pass,None
2026-01-05 09:06:00,B102102,TP-102,EXT-01,B,PU,8.0,6.0,1.0,0.1,0.1,0.08,3,SS Wire,Yes,11.507,-0.5964,53.38,161.9,177.79,189.32,192.93,136.53,15.849,15.543,24.82,0.1247,8.018,5.885,1.053,0.018,-0.115,0.053,2,Fail,ID Out of Tolerance
2026-01-05 09:09:00,B102103,TP-108,EXT-02,B,PVDF,16.0,13.5,1.25,0.2,0.2,0.1,0,None,Yes,16.743,-0.7275,60.57,205.85,217.67,223.21,231.72,207.7,15.553,14.727,20.71,0.048,15.898,13.512,1.197,-0.102,0.012,-0.053,2,Pass,None
2026-01-05 09:12:00,B102104,TP-105,EXT-01,A,Hytrel,4.0,1.0,1.5,0.1,0.1,0.12,0,None,Yes,5.346,-0.4871,48.8,175.66,182.49,196.97,199.37,153.24,18.441,18.946,22.3,0.1015,4.034,1.077,1.482,0.034,0.077,-0.018,1,Pass,None
2026-01-05 09:15:00,B102105,TP-118,EXT-03,C,PU,4.0,2.0,1.0,0.1,0.1,0.08,3,SS Wire,Yes,7.139,-0.5084,49.25,167.99,187.46,185.93,188.31,159.54,14.963,15.174,24.24,0.0561,4.138,1.936,1.073,0.138,-0.064,0.073,3,Fail,OD Out of Tolerance
2026-01-05 09:18:00,B102106,TP-108,EXT-03,B,PU,8.0,5.0,1.5,0.1,0.1,0.15,3,Aramid,Yes,12.004,-0.5896,58.0,168.05,180.22,188.35,190.02,185.97,18.113,18.502,18.95,0.0478,8.009,5.024,1.515,0.009,0.024,0.015,1,Pass,None
2026-01-05 09:21:00,B102107,TP-109,EXT-01,C,PVDF,20.0,16.0,2.0,0.2,0.2,0.12,0,None,No,20.0,-0.7731,76.57,209.15,214.64,224.45,221.69,259.51,14.323,14.405,27.56,0.1102,19.923,16.073,1.928,-0.077,0.073,-0.072,1,Pass,None
2026-01-05 09:24:00,B102108,TP-109,EXT-01,A,PA11,16.0,13.0,1.5,0.2,0.2,0.08,1,SS Wire,No,16.457,-0.7605,67.84,199.59,211.22,211.29,213.77,205.56,12.35,12.756,20.53,0.0958,16.11,12.92,1.589,0.11,-0.08,0.089,1,Fail,Wall Thickness Variation
2026-01-05 09:27:00,B102109,TP-107,EXT-01,C,PA12,20.0,17.5,1.25,0.2,0.2,0.15,3,Polyester,No,21.436,-0.8129,65.7,183.52,196.02,204.51,212.95,271.83,9.385,8.845,20.87,0.0522,20.08,17.553,1.254,0.08,0.053,0.004,1,Fail,Melt Pressure Abnormality
2026-01-05 09:30:00,B102110,TP-119,EXT-02,C,Hytrel,20.0,15.0,2.5,0.2,0.2,0.12,1,Polyester,Yes,22.208,-0.884,63.24,173.3,191.32,191.06,202.16,264.58,12.556,12.573,22.05,0.0649,19.98,14.976,2.496,-0.02,-0.024,-0.004,2,Fail,Melt Pressure Abnormality
2026-01-05 09:33:00,B102111,TP-115,EXT-01,A,Hytrel,4.0,2.0,1.0,0.1,0.1,0.15,3,Aramid,Yes,6.822,-0.524,50.2,177.99,188.35,201.4,193.8,132.65,21.736,21.916,23.85,0.0662,3.963,2.013,0.99,-0.037,0.013,-0.01,1,Pass,None
2026-01-05 09:36:00,B102112,TP-104,EXT-03,B,PA12,8.0,6.0,1.0,0.1,0.1,0.12,1,Polyester,Yes,9.598,-0.5532,60.7,192.81,196.15,201.95,208.74,155.81,17.928,18.389,24.09,0.0778,7.996,6.071,0.973,-0.004,0.071,-0.027,2,Pass,None
2026-01-05 09:39:00,B102113,TP-105,EXT-01,C,Hytrel,10.0,5.0,2.5,0.15,0.15,0.12,2,Aramid,No,10.965,-0.6187,55.88,171.15,186.65,193.09,193.51,203.69,12.579,12.724,25.75,0.0562,9.973,4.943,2.514,-0.027,-0.057,0.014,1,Pass,None
2026-01-05 09:42:00,B102114,TP-102,EXT-02,C,PA12,6.0,3.5,1.25,0.1,0.1,0.1,2,Aramid,Yes,8.521,-0.568,42.76,188.33,203.75,201.57,208.63,144.59,18.658,18.804,21.84,0.1529,5.981,3.549,1.228,-0.019,0.049,-0.022,0,Pass,None
